Season,Id,Topic,Target,User,Comment,Time,Reply,Flag,Like
2,170101,Vision,Token holders and delegates determining the direction of the Arbitrum community,b7232bab-7aaa-493c-9d7a-bbea72dc3c68,none of these proposals can get to know the community better,2023-09-21T11:36:00Z,0,0,0
2,170117,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,5db19cb5-ff6e-44e8-a3db-39c0665f457d,"I liked the proposal's clear mission, specific goals, and focus on diversity and inclusion.",2023-09-21T13:22:00Z,0,0,0
2,170118,Vision,Shaping the future of financial equity,5db19cb5-ff6e-44e8-a3db-39c0665f457d,"I liked the focus on transparency, inclusiveness, scalability, and innovation.",2023-09-21T13:24:00Z,0,0,0
2,170121,Vision,Shaping a more inclusive and prosperous future for all.,c9d23a1c-ac6e-43f6-87ca-6324af6af53e,"ARB approach of developping secure, scalable solutions",2023-09-21T13:29:00Z,0,0,0
2,170124,Vision,We unlock the full potential of decentralized technology making a brighter future for all,c9d23a1c-ac6e-43f6-87ca-6324af6af53e,Blockchain accesibility to everyone via ARB,2023-09-21T13:30:00Z,0,0,0
2,170148,Mission,Mission,ce678359-cae1-47c7-8049-828cf2df7d78,I agree with these suggestions but there has not been a breakthrough yet,2023-09-21T15:09:00Z,0,0,0
2,170150,Long-Term Priorities,Long-Term Priorities,ce678359-cae1-47c7-8049-828cf2df7d78,"I agree with these suggestions. However, community opinions need to be given priority",2023-09-21T15:10:00Z,0,0,0
2,170156,Vision,Shaping the future of financial equity,a558e56d-4bca-42b0-b5a9-f4d7026045a8,Itâ€™s an awesome and potential project! I believe in your project. Is the future. You are on the right track. Hopefully the project will be successfulI. Looking forward to the further development. I wish you success in the project!,2023-09-21T15:16:00Z,0,0,0
2,170159,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,32a18e8f-27b5-461d-a111-e0a8fcb7d362,"this is a word salad... all the high points, but it mushes into almost meaninglessness",2023-09-21T15:27:00Z,0,0,0
2,170160,Vision,Shaping the future of financial equity,32a18e8f-27b5-461d-a111-e0a8fcb7d362,"I love that last line - ""we are a strong, determined, decentralized community""",2023-09-21T15:28:00Z,0,0,0
2,170166,Vision,Shaping a more inclusive and prosperous future for all.,32a18e8f-27b5-461d-a111-e0a8fcb7d362,"this one hits all the points, but it does not excite or motivate me",2023-09-21T15:39:00Z,0,0,0
2,170184,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,32a18e8f-27b5-461d-a111-e0a8fcb7d362,"meh - this one has all the components, but it does not excite me all that much",2023-09-21T16:01:00Z,0,0,0
2,170186,Vision,We unlock the full potential of decentralized technology making a brighter future for all,32a18e8f-27b5-461d-a111-e0a8fcb7d362,this is the best one option.. short and sweet,2023-09-21T16:05:00Z,0,0,0
2,170188,Vision,The leader in Arbitrum retail and financial institution products.,32a18e8f-27b5-461d-a111-e0a8fcb7d362,leaves a bit off the table - not excited about this one,2023-09-21T16:07:00Z,0,0,0
2,170200,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,66b330af-7faf-43ad-a95e-4d2511e21225,decentralized and personal decision-making is a good goal,2023-09-21T16:32:00Z,0,0,0
2,170201,Vision,Shaping the future of financial equity,66b330af-7faf-43ad-a95e-4d2511e21225,We all definitely need a completely new financial system,2023-09-21T16:34:00Z,0,0,0
2,170220,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,1f62f90a-b240-42ef-bc36-4116887dab61,Arbitrm is leading the way to secure ethereum,2023-09-21T17:08:00Z,0,0,0
2,170226,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,933fa29a-8622-4b6d-807b-dc53bc89dc7e,What I liked most is that ArbitrumDAO brings equality to the ecosystem,2023-09-21T17:39:00Z,0,0,0
2,170227,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,933fa29a-8622-4b6d-807b-dc53bc89dc7e,What I liked most is that ArbitrumDAO brings equality to the ecosystem,2023-09-21T17:39:00Z,0,0,0
2,170228,Vision,Shaping the future of financial equity,933fa29a-8622-4b6d-807b-dc53bc89dc7e,What I liked most is that ArbitrumDAO brings equality to the ecosystem,2023-09-21T17:40:00Z,0,0,0
2,170229,Vision,Shaping a more inclusive and prosperous future for all.,933fa29a-8622-4b6d-807b-dc53bc89dc7e,I share the ideology of the future with ArbitrumDAO,2023-09-21T17:41:00Z,0,0,0
2,170239,Short-Term Priorities,Short-Term Priorities,933fa29a-8622-4b6d-807b-dc53bc89dc7e,we need to focus as much as possible on the development of the community,2023-09-21T17:48:00Z,0,0,0
2,170240,Long-Term Priorities,Long-Term Priorities,933fa29a-8622-4b6d-807b-dc53bc89dc7e,we need to focus as much as possible on the development of the community,2023-09-21T17:49:00Z,0,0,0
2,170248,Vision,Vision,e87fccea-98e2-4a9d-8960-2ac2a5ab8289,"We play a critical role in shaping the future of Arbitrum.

Wow! This is important, the community is the key",2023-09-21T19:49:00Z,0,0,0
2,170254,Vision,The leader in Arbitrum retail and financial institution products.,e87fccea-98e2-4a9d-8960-2ac2a5ab8289,"I love this proposal, that arbitrum nova is included.",2023-09-21T19:54:00Z,0,0,0
2,170255,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,e87fccea-98e2-4a9d-8960-2ac2a5ab8289,"Ethereum is strong, making it stronger would be beneficial. excellent",2023-09-21T19:55:00Z,0,0,0
2,170257,Mission,Mission,e87fccea-98e2-4a9d-8960-2ac2a5ab8289,It would be great if cryptocurrencies were easier to use. we need that. I loved all the proposals. excellent content.,2023-09-21T20:05:00Z,0,0,0
2,170278,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,589ec4ae-f6e8-43ef-91c1-7b6fe03e1d3b,Hhshdjdhjdjdjddhdhgdvddygsvsbsbgsysgsgvbbhsshshhsyys,2023-09-21T21:13:00Z,1,0,0
2,170315,Vision,Shaping the future of financial equity,58030085-1549-4d28-a31d-03bb6d0c7b55,"With this as our NorthStar, we are a strong, determined, decentralized community.",2023-09-22T00:25:00Z,0,0,0
2,170342,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,be37cd50-c327-4b72-a7b7-c55738189646,"ArbitrumDAO is the center of a global , LETS GO",2023-09-22T02:11:00Z,0,0,0
2,170347,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,7604caf5-a701-4674-8006-3f8d6f9e5752,I'm for the development of Arbitrum ecosystem,2023-09-22T02:53:00Z,0,0,0
2,170348,Vision,Vision,7604caf5-a701-4674-8006-3f8d6f9e5752,I'm for the development of Arbitrum ecosystem,2023-09-22T02:53:00Z,0,0,0
2,170374,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,d31f6e75-116b-48f1-a9bc-5abdf7bac876,"this is awesome, arbitrum will go far in crypto",2023-09-22T07:21:00Z,0,0,0
2,170375,Vision,Shaping the future of financial equity,d31f6e75-116b-48f1-a9bc-5abdf7bac876,"Decentralization is essential in this market, Arbitrum will achieve that",2023-09-22T07:22:00Z,0,0,0
2,170379,Mission,Mission,d31f6e75-116b-48f1-a9bc-5abdf7bac876,"Decentralization is essential, Arbitrum needs to strongly develop its Dao, create more events and reward Dao participants to promote Arbitrum to become top 1",2023-09-22T07:26:00Z,0,0,0
2,170390,Vision,Token holders and delegates determining the direction of the Arbitrum community,5d93f0eb-de84-4c85-acf3-004f1674920c,"this is true, that will be the future of Arbitrum",2023-09-22T07:38:00Z,0,0,0
2,170403,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,74216bf1-1d02-4762-9dc1-8aa5cf2ff105,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T09:35:00Z,0,0,0
2,170404,Vision,Shaping the future of financial equity,74216bf1-1d02-4762-9dc1-8aa5cf2ff105,"I agree arbitrum dao provides a transparent, decentralized platform that allows arbitrum dao to innovate and foster confidence in the future of Abritrum, Ethereum, Web 3, and DeFi, and grow.",2023-09-22T09:36:00Z,0,0,0
2,170405,Vision,Shaping a more inclusive and prosperous future for all.,74216bf1-1d02-4762-9dc1-8aa5cf2ff105,"I agree arbitrum dao provides a transparent, decentralized platform that allows arbitrum dao to innovate and foster confidence in the future of Abritrum, Ethereum, Web 3, and DeFi, and grow.",2023-09-22T09:36:00Z,0,0,0
2,170413,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,acfc7acd-0c3e-4911-ad64-08c0b9387811,illuminating new horizons of equity for all of humanity.,2023-09-22T10:31:00Z,0,0,0
2,170414,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,acfc7acd-0c3e-4911-ad64-08c0b9387811,illuminating new horizons of equity for all of humanity.,2023-09-22T10:34:00Z,0,0,0
2,170415,Mission,Mission,acfc7acd-0c3e-4911-ad64-08c0b9387811,personally liked all the mission statements,2023-09-22T10:57:00Z,0,0,0
2,170417,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:08:00Z,0,0,0
2,170418,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:08:00Z,0,0,0
2,170419,Vision,Shaping the future of financial equity,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:08:00Z,0,0,0
2,170420,Vision,Shaping the future of financial equity,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:09:00Z,0,0,0
2,170421,Vision,Shaping the future of financial equity,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:09:00Z,0,0,0
2,170422,Vision,Shaping a more inclusive and prosperous future for all.,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:09:00Z,0,0,0
2,170423,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:09:00Z,0,0,0
2,170424,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:09:00Z,0,0,0
2,170425,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:09:00Z,0,0,0
2,170426,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:09:00Z,0,0,0
2,170427,Vision,We unlock the full potential of decentralized technology making a brighter future for all,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:10:00Z,0,0,0
2,170428,Vision,We are the DAO gold standard in web3,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:10:00Z,0,0,0
2,170429,Vision,The leader in Arbitrum retail and financial institution products.,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:10:00Z,0,0,0
2,170430,Vision,The leader in Arbitrum retail and financial institution products.,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:10:00Z,0,0,0
2,170431,Vision,The leader in Arbitrum retail and financial institution products.,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:10:00Z,0,0,0
2,170432,Vision,The leader in Arbitrum retail and financial institution products.,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:10:00Z,0,0,0
2,170433,Vision,The leader in Arbitrum retail and financial institution products.,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:11:00Z,0,0,0
2,170434,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:11:00Z,0,0,0
2,170435,Vision,Token holders and delegates determining the direction of the Arbitrum community,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:11:00Z,0,0,0
2,170436,Mission,Mission,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:12:00Z,0,0,0
2,170437,Short-Term Priorities,Short-Term Priorities,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:13:00Z,0,0,0
2,170438,Long-Term Priorities,Long-Term Priorities,df833cfd-eec6-462e-80f8-ab44f02253e4,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-22T11:13:00Z,0,0,0
2,170455,Vision,Shaping a more inclusive and prosperous future for all.,59ea46aa-f744-422b-a072-92e013e171d5,"About Transparency, efficiency, impactful projects is exactly the point",2023-09-22T13:12:00Z,0,0,0
2,170465,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:04:00Z,0,0,0
2,170466,Vision,Shaping the future of financial equity,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:04:00Z,0,0,0
2,170467,Vision,Shaping a more inclusive and prosperous future for all.,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:04:00Z,0,0,0
2,170468,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:04:00Z,0,0,0
2,170469,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:04:00Z,0,0,0
2,170470,Vision,We unlock the full potential of decentralized technology making a brighter future for all,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:04:00Z,0,0,0
2,170471,Vision,We are the DAO gold standard in web3,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:04:00Z,0,0,0
2,170472,Vision,The leader in Arbitrum retail and financial institution products.,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:04:00Z,0,0,0
2,170473,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:05:00Z,0,0,0
2,170474,Vision,Token holders and delegates determining the direction of the Arbitrum community,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:05:00Z,0,0,0
2,170475,Vision,Vision,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:05:00Z,0,0,0
2,170476,Mission,Mission,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:05:00Z,0,0,0
2,170477,Short-Term Priorities,Short-Term Priorities,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:05:00Z,0,0,0
2,170478,Long-Term Priorities,Long-Term Priorities,61424ede-9151-4a6d-9894-0a75cac58841,I really like this proposal . I don't have any opinion .,2023-09-22T15:06:00Z,0,0,0
2,170493,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,4cebf4c1-7bfa-4bfb-a61a-198a27d7ceeb,"It would be golden as the proposal suggest , I hope the
 DAO respect this at all time",2023-09-22T15:25:00Z,0,0,0
2,170502,Vision,Vision,5d8cddc1-516b-4551-9bbc-640fa2b0b15d,"Arb is for community, and community for ARB",2023-09-22T15:29:00Z,0,0,0
2,170519,Vision,Shaping a more inclusive and prosperous future for all.,f7d5b7b1-e03d-43dc-979f-f7e8dec87e2e,Shaping a more inclusive and prosperous future for all. i agree with this,2023-09-22T15:53:00Z,0,0,0
2,170572,Short-Term Priorities,Short-Term Priorities,1cfdca7b-6e4a-4468-a25f-28a2fc9cac79,vote snapshoot and new airdrop to commiunity,2023-09-22T19:28:00Z,0,0,0
2,170607,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,3d5d385e-a2c1-4332-b708-5a29a545d22a,"I totally agree. Arbitrum will be able to become a top blockchain capable of handling many transactions and its transaction speed is very reliable. In addition, its large ecosystem and strong community are also very supportive of arbitrum can be a big project.",2023-09-22T23:12:00Z,0,0,0
2,170614,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,f34df06c-e6a6-4d5d-a04e-1404dc628299,I liked the proposal because it is user centered and profitable for Arbitrum community members. There is still no reason i have found to dislike this proposal.,2023-09-23T00:33:00Z,0,0,0
2,170616,Vision,Shaping the future of financial equity,f34df06c-e6a6-4d5d-a04e-1404dc628299,It is good to take long term profit thinking of future finance condition and i liked it too. But how we can be assured about the stability of investment after a certain number of years. Keep the value aside but there must me some bonus every year for all the holders and participators.,2023-09-23T00:37:00Z,0,0,0
2,170619,Vision,Shaping a more inclusive and prosperous future for all.,f34df06c-e6a6-4d5d-a04e-1404dc628299,There is no any other network who can keep sharing rewards like Arbitrum network and this is the reason why i like and support this proposal.,2023-09-23T00:41:00Z,0,0,0
2,170620,Short-Term Priorities,Short-Term Priorities,f34df06c-e6a6-4d5d-a04e-1404dc628299,The one and only factor affecting most projects are sybil attacks and it must be filtered and controlled asap.,2023-09-23T00:46:00Z,0,0,0
2,170627,Vision,Shaping the future of financial equity,44e4b612-8f64-4480-b20b-ed2ecddbdfd3,"I agree arbitrum dao provides a transparent, decentralized platform that allows arbitrum dao to innovate and foster confidence in the future of Abritrum, Ethereum, Web 3, and DeFi, and grow.",2023-09-23T01:52:00Z,0,0,0
2,170628,Vision,Shaping a more inclusive and prosperous future for all.,44e4b612-8f64-4480-b20b-ed2ecddbdfd3,"I agree arbitrum dao provides a transparent, decentralized platform that allows arbitrum dao to innovate and foster confidence in the future of Abritrum, Ethereum, Web 3, and DeFi, and grow.",2023-09-23T01:52:00Z,0,0,0
2,170629,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",44e4b612-8f64-4480-b20b-ed2ecddbdfd3,"I agree arbitrum dao provides a transparent, decentralized platform that allows arbitrum dao to innovate and foster confidence in the future of Abritrum, Ethereum, Web 3, and DeFi, and grow.",2023-09-23T01:52:00Z,0,0,0
2,170630,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,44e4b612-8f64-4480-b20b-ed2ecddbdfd3,"this is sound good i agree !! Arbitrum Dao impact is not confined to the blockchain realm; rather, we, as ArbitrumDAO, aspire to ignite a global movement. A movement where decentralized governance and personal expression emerge as the guiding lights, setting the course for a world where inclusivity and equity stand as the pillars of decision-making.",2023-09-23T01:52:00Z,0,0,0
2,170631,Vision,We unlock the full potential of decentralized technology making a brighter future for all,44e4b612-8f64-4480-b20b-ed2ecddbdfd3,"this is sound good i agree !! Arbitrum Dao impact is not confined to the blockchain realm; rather, we, as ArbitrumDAO, aspire to ignite a global movement. A movement where decentralized governance and personal expression emerge as the guiding lights, setting the course for a world where inclusivity and equity stand as the pillars of decision-making.",2023-09-23T01:53:00Z,0,0,0
2,170632,Vision,We are the DAO gold standard in web3,44e4b612-8f64-4480-b20b-ed2ecddbdfd3,I agree that the current arbitration community is very good,2023-09-23T01:53:00Z,0,0,0
2,170633,Vision,The leader in Arbitrum retail and financial institution products.,44e4b612-8f64-4480-b20b-ed2ecddbdfd3,I agree that the current arbitration community is very good,2023-09-23T01:53:00Z,0,0,0
2,170634,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,44e4b612-8f64-4480-b20b-ed2ecddbdfd3,"Arbitrum DAO's vision is to be a trusted collaborator in the blockchain community, which is what is needed today in web 3",2023-09-23T01:53:00Z,0,0,0
2,170635,Vision,Token holders and delegates determining the direction of the Arbitrum community,44e4b612-8f64-4480-b20b-ed2ecddbdfd3,Almost big projects do it. It makes project friendly and fairness with community,2023-09-23T01:54:00Z,0,0,0
2,170636,Vision,Vision,44e4b612-8f64-4480-b20b-ed2ecddbdfd3,community is key and Listen to the community fams,2023-09-23T01:54:00Z,0,0,0
2,170786,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,ac1a469b-4df8-4b0b-8aea-0f8ea974af65,"settings
HOWLY
I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice",2023-09-23T08:08:00Z,0,0,0
2,170787,Short-Term Priorities,Short-Term Priorities,ac1a469b-4df8-4b0b-8aea-0f8ea974af65,"settings
HOWLY
I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice",2023-09-23T08:10:00Z,0,0,0
2,170788,Long-Term Priorities,Long-Term Priorities,ac1a469b-4df8-4b0b-8aea-0f8ea974af65,"settings
HOWLY
I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice",2023-09-23T08:10:00Z,0,0,0
2,170803,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,956eb17f-cf25-4ad2-b165-d1a1a724f720,This proposal make me can see more clearly about arbitrum,2023-09-23T10:09:00Z,0,0,0
2,170817,Short-Term Priorities,Short-Term Priorities,956eb17f-cf25-4ad2-b165-d1a1a724f720,Security was the most important things nowadays,2023-09-23T11:37:00Z,0,0,0
2,170820,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,fa0e33f6-e7c0-4e57-8de5-b94c5c3b9aa8,It might be helpful to include some measurable outcomes or key performance indicators (KPIs) to track progress toward the stated goals. This would enable the community to assess the impact of the DAO's efforts more effectively.,2023-09-23T12:42:00Z,0,0,0
2,170821,Vision,Shaping the future of financial equity,fa0e33f6-e7c0-4e57-8de5-b94c5c3b9aa8,"While the proposal outlines its commitment and vision well, it could benefit from providing more specific details about how it plans to empower individuals, what scalable technology it will use, and what kind of innovations it intends to foster.",2023-09-23T12:43:00Z,0,0,0
2,170822,Vision,Shaping a more inclusive and prosperous future for all.,fa0e33f6-e7c0-4e57-8de5-b94c5c3b9aa8,Expanding on how the organization plans to engage and involve its community could provide more insight into its approach to achieving its mission.,2023-09-23T12:44:00Z,0,0,0
2,170827,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,69c09952-2be7-4426-9763-5e98e92bcd02,I really want to be in community and learn,2023-09-23T14:01:00Z,0,0,0
2,170846,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,03369a83-c571-4968-9112-6b1a999c84f5,"This is definitely going to be HUGE!  as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions , I am so glad to be part of this.",2023-09-23T18:45:00Z,0,0,0
2,170847,Vision,Shaping the future of financial equity,03369a83-c571-4968-9112-6b1a999c84f5,"This project has a very bright future, because I really think this project is too perfect to be true. This is a very cool and innovative project.",2023-09-23T18:45:00Z,0,0,0
2,170848,Vision,Shaping a more inclusive and prosperous future for all.,03369a83-c571-4968-9112-6b1a999c84f5,"This project looks very interesting. I am interested, and I will support this project until it is successful according to the plan that has been set.",2023-09-23T18:45:00Z,0,0,0
2,170849,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",03369a83-c571-4968-9112-6b1a999c84f5,"Awesome project and strong team, in a predictable and transparent road map, planned and projected. I think in the near future I will see an unprecedented growth of this project.",2023-09-23T18:45:00Z,0,0,0
2,170850,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,03369a83-c571-4968-9112-6b1a999c84f5,really hope this will be a good project.  Where are the projects with developers who are innovating for this project.  Let's build a good and strong community so that these tokens will be even better.,2023-09-23T18:45:00Z,0,0,0
2,170851,Vision,We unlock the full potential of decentralized technology making a brighter future for all,03369a83-c571-4968-9112-6b1a999c84f5,"This is excellent project for the future with strong team, a transparent, planned and project roadmap. it will be successfulI. Always be waiting for the progress of this project",2023-09-23T18:46:00Z,0,0,0
2,170852,Vision,We are the DAO gold standard in web3,03369a83-c571-4968-9112-6b1a999c84f5,Nice project #coinairdropnya my opinion this is a great project this platfrom has lot of too attractive and hopefully the project will better in future and it's crypto coin's will be best.,2023-09-23T18:46:00Z,0,0,0
2,170853,Vision,The leader in Arbitrum retail and financial institution products.,03369a83-c571-4968-9112-6b1a999c84f5,"Thanks to the team for giving me this opportunity, I hope to have a surprise, all tasks have been completed.",2023-09-23T18:46:00Z,0,0,0
2,170854,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,03369a83-c571-4968-9112-6b1a999c84f5,It's a great and excellent project and also a great prize. Thank you for sharing this wonderful opportunity. Best wishes to all team members. Keep going and be successful ðŸ¤©,2023-09-23T18:46:00Z,0,0,0
2,170855,Vision,Token holders and delegates determining the direction of the Arbitrum community,03369a83-c571-4968-9112-6b1a999c84f5,"I think this is a good project
thanks also to the friends and Thanks for shared this wonderful opportunity
Best wishes for all the team",2023-09-23T18:46:00Z,0,0,0
2,170856,Vision,Vision,03369a83-c571-4968-9112-6b1a999c84f5,"To be honest, I really admire the the uniqueness of this project. Like you have to proof to dev that you want to support him and not just receive the token. It's really a planned project and I believe it'll be success. Dev you're really smart to I must commend.",2023-09-23T18:46:00Z,0,0,0
2,170857,Mission,Mission,03369a83-c571-4968-9112-6b1a999c84f5,"Wonderful project, this project is very good and this projector has a lot of attractions, so hopefully the project will be better in the future and the cryptocurrency will be the best.",2023-09-23T18:46:00Z,0,0,0
2,170858,Long-Term Priorities,Long-Term Priorities,03369a83-c571-4968-9112-6b1a999c84f5,"I am starting to like this project, I. Just hope and pray this project is successful , am going to try my luck",2023-09-23T18:47:00Z,0,0,1
2,170878,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,c13fe8f9-9bb4-4ae1-a766-a0a525d2c917,"I like the way arbitrum dao provides a transparent, decentralized platform through community vote and opinions.",2023-09-23T23:15:00Z,0,0,0
2,170934,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,6d201d3e-f7f9-48b6-a2e2-14b086e906e1,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.LFG",2023-09-24T06:25:00Z,0,0,0
2,170942,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,9e524b3d-3a7c-4bdb-bef5-8fc4e83e041f,Today is not work fully and arbitrum is on stop mode,2023-09-24T09:14:00Z,0,0,0
2,170943,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,e734169b-00a5-45fe-9954-57658cb98d11,"I also believe in the future of web3, and I agree with the philosophy of ArbitrumDAO, which has already achieved a leading position in the field and continues to innovate itself without resting on its laurels.",2023-09-24T09:25:00Z,0,0,0
